"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Angola","AGO","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","6.43137254901961","5.80985915492958","6.21761658031088","5.66166439290587","4.94505494505495","4.31432973805855","4.75047984644914","4.69945355191257","5.4834523036989","9.152197611464","5.29118759393805","5.48235165840604","8.10688856087432","8.51006592693865","7.72869426114777","","","","","","","14.3649237952603","15.9490550691167","11.8431269597218","14.4169835464567","22.4011895515175","24.669448376071","29.7374119906384","22.5532936890782","17.3398721523277","13.2896032958926","10.7429942612763","9.00253533329992","8.815751507159","17.7034938862219","8.69516428308375","9.54236822769428","6.49295962269171","-2.24377851854764E-11","-1.34084746389624E-11","-2.72525662449955E-11","-1.16182428436501E-11","-1.56011835042832E-14","0.00070217572331863","0.000578808495173976","0.000631790553592074","0.000566683507731582","0.000633151072476176","0.000487969637001928","0.000562090185864853","0.000743826951972634","0.000752330754975557","0.000689407858736222","0.000729857962318546","0.000557352547145443","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","TM.VAL.MRCH.R6.ZS","2.66666666666667","3.69718309859155","4.36713545521836","4.70668485675307","4.33455433455433","4.41705187467899","4.65451055662188","3.89799635701275","4.93186242699546","5.25788515295278","6.12245451635132","5.91778250264885","6.00572580871312","7.63945445366136","11.5984803039392","","","","","","","0.792331072152233","0.706697284627298","7.69554193862024","2.63452971298208","1.65965866287411","0.867354093240369","1.28188731663885","1.1798107930871","1.31132185477487","2.16041729146249","0.94178230574058","6.42476272669633","8.33057282442297","9.44192328579758","10.0478670406082","20.1774899604291","9.61171437395159","11.8509438640471","11.4701332807757","19.9182368551039","13.0081224732032","14.6473385088783","12.449472113678","8.50312286943826","8.17217206655872","7.4258324744284","7.39024165084745","5.25592737499265","5.15398125170355","6.2047281563289","6.76353375518318","6.61043128881316","5.80040560606891","4.83030075134483","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","0.549019607843137","0.616197183098592","0.592153960029608","0.886766712141883","0.732600732600733","0.308166409861325","0.143953934740883","0.218579234972678","0.194678780012979","0.0739946772553151","0.106350076235641","0.0758507730853013","0.0142762817424202","0.109264043101256","0.429514097180564","","","","","","","0.0357897982556603","0.0191776726676307","0.0618210485445156","0","0.00771543293308449","0","0.0219131569548781","0.0669774997775419","0.210123045462761","0.0250490093194664","0.230224995895156","0.610390400239056","0.565313411261127","0.053403013834199","0.444174057510904","0.441908679499965","0.350118342047243","0.468536838025443","0.324800063610138","0.638552457886189","0.783016985218403","1.3714073555127","1.74740682979368","1.22254799725799","1.90615375421654","1.95646950932973","2.23235782898709","1.86906107960038","3.70307225422778","4.45102570974626","3.54421378458194","2.9149742986621","2.57894879593736","2.50743633442768","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","0.470588235294118","0.0880281690140845","0.222057735011103","0.0682128240109141","0.122100122100122","0.205444273240883","0.431861804222649","0.837887067395264","1.49253731343284","3.85381331416983","1.41049501619668","1.46202365121918","3.02861119821343","2.61072888145312","1.52705458908218","","","","","","","0.122511232490529","0.345198108017352","0.174472737003411","0","0.0015430865866169","0.00624029880501555","0.0219131569548781","0.401690767970874","0.450806615261753","0.136558860360719","0.299973238760305","0.393258278398978","0.131364194448307","0.158162798252971","0.214343352064961","0.283661808578022","0.373996732555953","0.220275820209963","0.0868114975644953","0.442473987005355","0.312040864672068","0.562052592288884","0.442536329142257","0.496968293909318","0.482404794512046","0.393608144149146","0.452248591045403","0.514894467662983","0.715959635200031","0.717035489532968","0.742638516802176","0.692073252079637","0.824298524420091","0.680639826786172","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8434888847823","14.3197756356873","8.7141693356117","5.44234415596445","4.11248061502189","2.73792657061286","2.86375749946857","11.7416024738072","1.20322556695168","1.85227646353638","3.56782293990015","5.94770318980328","3.15830504850805","5.33918663531321","4.55011974982512","7.5231276527553","5.96981234356221","5.75353934567189","7.0827921850135","8.34873898070272","10.3870226546091","10.2934339546019","8.78767101622589","7.05591799825027","7.02643737957827","6.2696278479694","6.58147325305276","5.19511478187778","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4519579982734","11.3977365069386","11.8526872808533","9.80832314059467","14.6686641695675","14.2883034575884","13.3190655266997","17.2090521514296","21.9218259372295","26.3306516039206","31.4819252529931","31.6153470640574","31.2283039418298","34.6237244282338","35.8629459220974","35.3959999397926","37.5725490110668","","",
"Angola","AGO","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","90.9019607843137","90.4929577464789","89.4152479644708","89.6316507503411","90.7203907203907","91.2686183872625","90.595009596929","91.4025500910747","89.5846852693056","85.5899172355832","88.5863578897106","88.5998658389451","85.8873856304126","83.8504796194","80.672825434913","","","","","","","84.8427451325874","83.344247646256","80.461331101658","82.9484867405612","75.9391517856084","74.4631975306887","68.9807006927227","76.2668955178347","81.3488059928975","84.5499794126449","88.3152234329831","84.5727019400038","82.853675668418","72.8545828279805","81.256968676308","70.2801418118766","83.8953260033567","77.6970981377019","77.1321302122991","68.22907586407","77.1835543862138","70.6839973215542","73.2615222530103","78.1772327953669","74.6181439914581","70.6517749048344","66.2784735941595","63.2616594023772","63.2301095940532","62.5662240748893","58.6119894858281","57.5259333812307","58.8028645961762","57.5965928850412","","",
"Angola","AGO","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","128000000","114000000","136000000","147000000","164000000","195000000","207000000","275000000","303000000","321000000","368000000","445000000","392000000","579000000","614000000","429000000","353000000","720000000","885000000","1112000000","1328000000","1662000000","886000000","983000000","1256000000","1401000000","1086000000","1303000000","1372000000","1338000000","1578000000","1347000000","1988000000","1463000000","1454000000","1468000000","2040000000","2597000000","2079000000","3109000000","3040000000","3179000000","3760000000","5480000000","5832000000","8353000000","8777600000","13661000000","20982000000","22659900000","16666870000","20228400000","23716900000","26343961000","28586795829.83","21702546269.1153","",
"Angola","AGO","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0","0.176056338028169","0.148038490007402","0","0","0.102722136620442","0.191938579654511","0.145719489981785","0.389357560025957","2.02038964439924","0.0358117603650629","1.1131100950268","0.837966751559556","0.033718920552327","0.187642471505699","","","","","","","0.240617566734208","0.345198108017352","0.174472737003411","0","0.0015430865866169","0.00624029880501555","0.0219131569548781","0.622348509767025","0.451766642078491","0.136558860360719","0.299973238760305","0.393258278398978","0.131364194448307","0.158162798252971","0.22755047856815","0.327522977290009","0.407303196316885","0.294695954073693","0.172168836454945","0.557638146783247","0.397648207051607","0.614139186883455","0.476774565583151","0.533086984046942","0.523261915141675","0.526717559268791","0.515513988730121","0.649852184229055","0.820583089052285","0.819270059715517","0.92112480926262","0.897876488054475","1.10609611855029","0.87200648416184","","",
"Angola","AGO","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","0.784253648364543","","","","","","","0.979650804971516","1.0998262189386","0.915146808974892","1.35162558622299","1.69763021751518","2.61427998192737","","","","","","","","","","","1.35268074762421","","","","","","","","","","","","","","","","","","","","","","0.616646573612525","","1.51371994634074","0.705005694547912","0.716017930057743","0.931101783026118","0.713559382696421","0.654004401068042","0.623926184774538","",
"Angola","AGO","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","74.2975702512366","","","","","","","78.9670474751093","78.8409239893954","81.6521436683967","80.6758057405018","78.5760037267417","76.9297458069304","","","","","","","","","","","65.0947382380269","","","","","","","","","","","","","","","","","","","","","","81.2545626868006","","69.3087791446235","65.6672979820158","67.601708322561","73.6090112044031","72.5613917769786","63.0405934681199","67.4826947269868","",
"Angola","AGO","Insurance and financial services (% of commercial service imports)","TM.VAL.INSF.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","3.27388535031847","3.39160839160839","3.32506203473945","3.28442844284428","3.25919439579685","2.64484820250019","2.81363348494444","2.775113215426","2.35827389443652","2.54475936579206","2.69390785109001","2.79885659520099","2.83187657652373","2.82533996350898","2.77777777777778","2.77719057182116","2.93250791931431","4.62347168046816","6.01338475727187","5.44894631174532","1.93222634431399","6.12810850497352","4.7367170569249","9.95140470409282","4.25068549569669","6.78509947197436","2.2063149167305","1.43154367209215","4.41373068730533","2.08440797031627","","",
"Angola","AGO","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Fuel imports (% of merchandise imports)","TM.VAL.FUEL.ZS.UN","","","3.76606883180693","","","","","","","3.9988478462067","3.35730633100901","3.00804073799857","4.91285342138214","5.22564195271041","4.49326556354968","","","","","","","","","","","0.245652386809151","","","","","","","","","","","","","","","","","","","","","","1.25920315926327","","14.598090779581","17.1573496352755","11.6593798937775","3.97835490200902","7.76315673345771","5.7350612697355","1.51363330071198","",
"Angola","AGO","Food imports (% of merchandise imports)","TM.VAL.FOOD.ZS.UN","","","19.341475761938","","","","","","","15.1310872822905","15.6796214496573","13.39212281824","11.8308829041115","13.0863058964029","14.3738539630869","","","","","","","","","","","32.4960490980796","","","","","","","","","","","","","","","","","","","","","","16.014221318395","","13.5031616912563","15.231436375393","18.5951347594354","20.0665369676479","17.7527226217782","16.9774969310065","15.6821987146381","",
"Angola","AGO","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","1.6950051984186","","","","","","","0.909028467819121","0.94016508592812","0.994832919003295","1.1399664436833","1.35911695739224","1.5394894047566","","","","","","","","","","","0.806703613507817","","","","","","","","","","","","","","","","","","","","","","0.685840184645334","","0.683031529902809","0.648022234274181","0.632824742372298","0.658597547063011","0.520684904494605","0.886548351806959","0.793310841210763","",
"Angola","AGO","Tariff rate, most favored nation, weighted mean, primary products (%)","TM.TAX.TCOM.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3","","12.81","12.59","13.1","","13.64","14.54","14","13.84","13.69","13.29","16.83","16.73","",
"Angola","AGO","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3","","12.81","12.59","13.1","","13.64","14.54","14","13.84","13.69","13.29","16.83","16.73","",
"Angola","AGO","Share of tariff lines with specific rates, primary products (%)","TM.TAX.TCOM.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6280992","","0","0.0698161","0.0424989","","0.832603","1.902346","0","0","0","0","0","0","",
"Angola","AGO","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.69","","11.75","10.04","10.04","","10.2","10.19","9.97","9.97","9.9","9.9","19.83","19.83","",
"Angola","AGO","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.56","","11.56","11.46","11.77","","11.64","11.46","11.52","11.43","11.12","11.22","22.57","21.53","",
"Angola","AGO","Share of tariff lines with international peaks, primary products (%)","TM.TAX.TCOM.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.61983","","25.20881","23.83058","25.35062","","47.06398","45.36039","25.24152","24.95216","24.5928","24.69069","55.19481","51.65271","",
"Angola","AGO","Bound rate, simple mean, primary products (%)","TM.TAX.TCOM.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2","","56.2","56.27","56.27","","56.29","56.29","56.27","56.27","56.27","56.27","56.31","56.31","",
